config.seed,timestamp,config.config_name,config.config_stem,config.config_path,experiment_dir,summary_path,config.num_pos,config.gen_strategy,config.empirical_bank_size,config.empirical_bank_select_mode,config.empirical_sigma_scale,config.augment_copies,pattern_eval.P  DFUDS,pattern_eval.P' DFUDS,pattern_eval.ノード数の差 (P'- P),pattern_eval.辺数の差 (P'- P),pattern_eval.変数数の差 (P'- P),pattern_eval.DFUDS長の差 (P'- P),pattern_eval.特化度 (node増加率),pattern_eval.Pprime_vs_original_match_rate,vae_eval.encoded_z,vae_eval.empirical_latent,vae_eval.empirical_latent_unique,vae_eval.mu_profile,generate_eval.match_rate,generate_eval.unique_graphs,config.K,config.add_nodes,config.config_seed,config.edge_labels,config.encoder_layers,config.eval_num_samples,config.max_beta,config.model_path,config.n_samples,config.output,config.pat_nodes,config.total_epochs,generate_eval.match_rate_count,generate_eval.max_trials,generate_eval.saved_neg,generate_eval.saved_pos,generate_eval.strategy,generate_eval.total_gen,pattern_eval.P  DFUDS長,pattern_eval.P  ノード数,pattern_eval.P  変数数,pattern_eval.P  辺数,pattern_eval.P' DFUDS長,pattern_eval.P' ノード数,pattern_eval.P' 変数数,pattern_eval.P' 辺数,pattern_eval.Pprime_vs_original_count,vae_eval.Pprime_vs_original,vae_eval.Pprime_vs_original_count,vae_eval_empirical_sweep.bank100.actual_bank_size,vae_eval_empirical_sweep.bank100.bank_size,vae_eval_empirical_sweep.bank100.match_rate,vae_eval_empirical_sweep.bank100.select_mode,vae_eval_empirical_sweep.bank100.sigma_scale,vae_eval_empirical_sweep.bank100.total_means,vae_eval_empirical_sweep.bank100.unique_graphs,vae_eval_empirical_sweep.bank20.actual_bank_size,vae_eval_empirical_sweep.bank20.bank_size,vae_eval_empirical_sweep.bank20.match_rate,vae_eval_empirical_sweep.bank20.select_mode,vae_eval_empirical_sweep.bank20.sigma_scale,vae_eval_empirical_sweep.bank20.total_means,vae_eval_empirical_sweep.bank20.unique_graphs,vae_eval_empirical_sweep.bank50.bank_size,vae_eval_empirical_sweep.bank50.match_rate,vae_eval_empirical_sweep.bank50.select_mode,vae_eval_empirical_sweep.bank50.sigma_scale,vae_eval_empirical_sweep.bank50.unique_graphs,vae_eval_empirical_sweep.full.bank_size,vae_eval_empirical_sweep.full.match_rate,vae_eval_empirical_sweep.full.select_mode,vae_eval_empirical_sweep.full.sigma_scale,vae_eval_empirical_sweep.full.unique_graphs
1259,20260403_205632,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260403_205632_np1000_aug1_bank100_seed1259,experiments/20260403_205632_np1000_aug1_bank100_seed1259/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,b,0,0,e,0,0,0,0,d,X,X,X,X,X,X","0,0,0,#,X,0,b,0,0,e,X,0,0,0,0,d,X,X,X,X",0,0,0,0,0.0,1.0,1.0,1.0,59,0.11,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,6,9,39,10,6,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,59,,,,,,,,,,,,,,,,,
1260,20260403_210511,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260403_210511_np1000_aug1_bank100_seed1260,experiments/20260403_210511_np1000_aug1_bank100_seed1260/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,0,#,0,d,0,0,d,a,b,0,b,X,0,a,X,b","0,0,0,0,0,#,0,a,X,0,d,0,0,d,X,a,X,b",-1,-1,1,-4,-0.1,1.0,0.97,0.94,71,0.0,0.95,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,95/100,5000,5,95,empirical,100,39,10,2,9,35,9,3,8,1000/1000,1.0,1000/1000,100,100,0.94,fps,0.15,200,71,,,,,,,,,,,,,,,,,
1261,20260403_210824,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260403_210824_np1000_aug1_bank100_seed1261,experiments/20260403_210824_np1000_aug1_bank100_seed1261/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,0,0,a,0,e,X,0,b,b,X,0,0,b,d,X","0,0,0,#,0,0,0,a,X,0,X,X,X,0,0,b,X,X",-1,-1,3,-4,-0.1,1.0,0.91,0.89,71,0.0,0.91,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,91/100,5000,9,91,empirical,100,39,10,3,9,35,9,6,8,1000/1000,1.0,1000/1000,100,100,0.89,fps,0.15,200,71,,,,,,,,,,,,,,,,,
1262,20260403_211328,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260403_211328_np1000_aug1_bank100_seed1262,experiments/20260403_211328_np1000_aug1_bank100_seed1262/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,d,0,d,0,b,X,X,0,0,b,d,X,d","0,0,0,0,#,0,0,d,X,0,d,0,b,X,0,0,b,X,d,d",0,0,0,0,0.0,1.0,1.0,1.0,60,0.17,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,3,9,39,10,3,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,60,,,,,,,,,,,,,,,,,
1263,20260403_212517,np1000_aug1_bank100.json,np1000_aug1_bank100,/home/shoudai/Py/28/configs/ablations/np1000_aug1_bank100.json,experiments/20260403_212517_np1000_aug1_bank100_seed1263,experiments/20260403_212517_np1000_aug1_bank100_seed1263/summary.json,1000,empirical,100,fps,0.15,1,"0,0,#,0,0,b,0,0,0,0,0,0,e,X,e,X,d,e,a,a","0,0,#,0,0,b,0,0,0,0,0,0,e,X,0,X,X,a,e,d,e,a",1,1,1,4,0.1,0.999,1.0,1.0,63,0.24,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_aug1_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,43,11,3,10,999/1000,0.999,999/1000,100,100,1.0,fps,0.15,200,63,,,,,,,,,,,,,,,,,
1264,20260404_074152,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_074152_np500_bank100_seed1264,experiments/20260404_074152_np500_bank100_seed1264/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,#,0,0,0,0,c,0,0,a,b,X,0,a,a,X,X,X","0,0,0,#,X,0,0,0,0,c,X,X,0,0,a,X,X,0,a,a",0,0,1,0,0.0,1.0,0.98,0.97,64,0.07,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,98/100,5000,2,98,empirical,100,39,10,4,9,39,10,5,9,500/500,1.0,500/500,100,100,0.97,fps,0.15,100,64,,,,,,,,,,,,,,,,,
1265,20260404_074839,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_074839_np500_bank100_seed1265,experiments/20260404_074839_np500_bank100_seed1265/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,0,0,0,0,#,0,0,c,c,d,0,a,e,a,X,d,e","0,0,0,0,0,0,0,#,X,a,d,0,a,X,0,0,c,c,d,e",0,0,1,0,0.0,1.0,0.99,1.0,69,0.05,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,1,9,39,10,2,9,500/500,1.0,500/500,100,100,1.0,fps,0.15,100,69,,,,,,,,,,,,,,,,,
1266,20260404_075037,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_075037_np500_bank100_seed1266,experiments/20260404_075037_np500_bank100_seed1266/summary.json,500,empirical,100,fps,0.15,1,"0,0,#,0,b,0,b,0,a,0,0,d,0,e,0,d,0,e,a,X","0,0,#,0,b,0,b,0,a,0,0,d,X,0,e,0,d,X",-1,-1,1,-4,-0.1,1.0,0.9,0.86,71,0.0,0.88,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,88/100,5000,12,88,empirical,100,39,10,1,9,35,9,2,8,500/500,1.0,500/500,100,100,0.86,fps,0.15,100,71,,,,,,,,,,,,,,,,,
1267,20260404_075238,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_075238_np500_bank100_seed1267,experiments/20260404_075238_np500_bank100_seed1267/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,0,0,0,b,0,e,e,X,X,X,X,b,X","0,0,0,0,#,X,b,0,0,0,0,0,b,X,X,X,X,0,e,e",0,0,0,0,0.0,1.0,1.0,1.0,67,0.16,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,5,9,39,10,5,9,500/500,1.0,500/500,100,100,1.0,fps,0.15,100,67,,,,,,,,,,,,,,,,,
1268,20260404_075746,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_075746_np500_bank100_seed1268,experiments/20260404_075746_np500_bank100_seed1268/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,0,e,0,e,b,0,b,X,0,e,d,a,c","0,0,0,0,#,a,0,0,0,e,0,e,b,0,b,0,X,X,0,e,d,c",1,1,1,4,0.1,1.0,1.0,1.0,66,0.08,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,500/500,1.0,500/500,100,100,1.0,fps,0.15,100,66,,,,,,,,,,,,,,,,,
1269,20260404_075954,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_075954_np500_bank100_seed1269,experiments/20260404_075954_np500_bank100_seed1269/summary.json,500,empirical,100,fps,0.15,1,"0,0,#,0,0,a,0,d,0,0,0,a,c,X,c,0,a,0,a,X","0,0,#,0,0,a,0,a,0,a,X,0,d,0,0,0,a,X,c,c",0,0,0,0,0.0,1.0,1.0,1.0,67,0.39,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,39,10,2,9,500/500,1.0,500/500,100,100,1.0,fps,0.15,100,67,,,,,,,,,,,,,,,,,
1270,20260404_080221,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_080221_np500_bank100_seed1270,experiments/20260404_080221_np500_bank100_seed1270/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,0,0,#,0,c,0,e,0,d,0,a,0,c,X,e,b,X","0,0,0,0,0,#,X,X,0,c,0,e,0,X,X,e",-2,-2,2,-8,-0.2,1.0,0.98,0.98,70,0.0,0.97,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,97/100,5000,3,97,empirical,100,39,10,2,9,31,8,4,7,500/500,1.0,500/500,100,100,0.98,fps,0.15,100,70,,,,,,,,,,,,,,,,,
1271,20260404_080430,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_080430_np500_bank100_seed1271,experiments/20260404_080430_np500_bank100_seed1271/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,#,0,0,a,0,0,e,0,0,a,c,a,0,e,a,c,X","0,0,0,#,X,0,0,a,0,0,e,X,0,0,a,X,a,c",-1,-1,2,-4,-0.1,1.0,0.95,0.92,67,0.0,0.92,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,92/100,5000,8,92,empirical,100,39,10,1,9,35,9,3,8,500/500,1.0,500/500,100,100,0.92,fps,0.15,100,67,,,,,,,,,,,,,,,,,
1272,20260404_081118,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_081118_np500_bank100_seed1272,experiments/20260404_081118_np500_bank100_seed1272/summary.json,500,empirical,100,fps,0.15,1,"0,0,#,0,0,0,0,e,0,d,0,d,b,0,d,0,a,X,a,d","0,0,#,0,0,0,0,e,0,d,0,a,0,X,X,0,d,0,d,b,a,d",1,1,1,4,0.1,1.0,1.0,1.0,64,0.45,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,500/500,1.0,500/500,100,100,1.0,fps,0.15,100,64,,,,,,,,,,,,,,,,,
1273,20260404_081552,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_081552_np500_bank100_seed1273,experiments/20260404_081552_np500_bank100_seed1273/summary.json,500,empirical,100,fps,0.15,1,"0,0,#,0,e,0,e,0,b,0,a,0,0,0,0,a,a,c,d,X","0,0,#,0,e,0,e,0,b,0,a,0,0,0,0,a,X,X,d,c",0,0,1,0,0.0,1.0,0.99,1.0,62,0.45,0.99,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,99/100,5000,1,99,empirical,100,39,10,1,9,39,10,2,9,500/500,1.0,500/500,100,100,1.0,fps,0.15,100,62,,,,,,,,,,,,,,,,,
1274,20260404_081956,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_081956_np500_bank100_seed1274,experiments/20260404_081956_np500_bank100_seed1274/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,a,0,0,c,a,X,0,b,X,0,e,X,e","0,0,0,0,#,0,e,X,0,0,a,X,0,b,X,e",-2,-2,0,-8,-0.2,1.0,0.9,0.95,73,0.31,0.91,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,91/100,5000,9,91,empirical,100,39,10,3,9,31,8,3,7,500/500,1.0,500/500,100,100,0.95,fps,0.15,100,73,,,,,,,,,,,,,,,,,
1275,20260404_082155,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_082155_np500_bank100_seed1275,experiments/20260404_082155_np500_bank100_seed1275/summary.json,500,empirical,100,fps,0.15,1,"0,0,#,0,c,0,d,0,c,0,0,0,e,0,0,a,X,c,X,X","0,0,#,0,c,0,d,0,c,0,0,0,e,X,X,0,0,a,X,X",0,0,1,0,0.0,1.0,0.96,0.99,73,0.17,0.96,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,96/100,5000,4,96,empirical,100,39,10,3,9,39,10,4,9,500/500,1.0,500/500,100,100,0.99,fps,0.15,100,73,,,,,,,,,,,,,,,,,
1276,20260404_082409,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_082409_np500_bank100_seed1276,experiments/20260404_082409_np500_bank100_seed1276/summary.json,500,empirical,100,fps,0.15,1,"0,0,#,0,0,0,b,0,0,e,0,a,c,d,0,b,X,0,e,X","0,0,#,0,0,0,b,X,0,0,e,0,a,X,d,0,b,X",-1,-1,1,-4,-0.1,1.0,0.98,0.97,70,0.11,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,98/100,5000,2,98,empirical,100,39,10,2,9,35,9,3,8,500/500,1.0,500/500,100,100,0.97,fps,0.15,100,70,,,,,,,,,,,,,,,,,
1277,20260404_082632,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_082632_np500_bank100_seed1277,experiments/20260404_082632_np500_bank100_seed1277/summary.json,500,empirical,100,fps,0.15,1,"0,0,#,0,0,0,e,0,e,0,c,X,0,0,0,a,X,X,X,c","0,0,#,0,0,0,e,X,0,e,X,0,0,0,a,X,X,X",-1,-1,1,-4,-0.1,1.0,0.97,0.97,65,0.56,0.96,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,96/100,5000,4,96,empirical,100,39,10,4,9,35,9,5,8,500/500,1.0,500/500,100,100,0.97,fps,0.15,100,65,,,,,,,,,,,,,,,,,
1278,20260404_082835,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_082835_np500_bank100_seed1278,experiments/20260404_082835_np500_bank100_seed1278/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,0,0,#,0,0,0,0,e,0,a,X,X,X,X,X,X,e","0,0,0,0,0,#,X,X,0,0,0,0,e,X,X,X,0,a,X,e",0,0,0,0,0.0,1.0,1.0,1.0,72,0.43,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,6,9,39,10,6,9,500/500,1.0,500/500,100,100,1.0,fps,0.15,100,72,,,,,,,,,,,,,,,,,
1279,20260404_083044,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_083044_np500_bank100_seed1279,experiments/20260404_083044_np500_bank100_seed1279/summary.json,500,empirical,100,fps,0.15,1,"0,0,#,0,0,d,0,0,c,0,0,0,a,0,e,X,X,X,X,X","0,0,#,0,0,d,X,0,0,c,X,0,0,0,a,X,0,X,X,X",0,0,1,0,0.0,1.0,0.98,0.98,69,0.25,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,98/100,5000,2,98,empirical,100,39,10,5,9,39,10,6,9,500/500,1.0,500/500,100,100,0.98,fps,0.15,100,69,,,,,,,,,,,,,,,,,
1280,20260404_083449,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_083449_np500_bank100_seed1280,experiments/20260404_083449_np500_bank100_seed1280/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,#,0,c,0,e,0,0,0,d,X,X,c,0,d,0,c,X","0,0,0,#,0,c,0,e,0,0,0,d,X,X,X,0,d,X",-1,-1,1,-4,-0.1,1.0,0.99,0.99,70,0.54,0.98,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,98/100,5000,2,98,empirical,100,39,10,3,9,35,9,4,8,500/500,1.0,500/500,100,100,0.99,fps,0.15,100,70,,,,,,,,,,,,,,,,,
1281,20260404_083708,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_083708_np500_bank100_seed1281,experiments/20260404_083708_np500_bank100_seed1281/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,#,0,0,b,0,c,0,c,d,0,0,0,c,X,b,X,d","0,0,0,#,0,0,b,0,0,0,c,0,X,X,X,b,0,c,0,c,X,d",1,1,2,4,0.1,0.998,0.96,0.99,66,0.01,0.95,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,95/100,5000,5,95,empirical,100,39,10,2,9,43,11,4,10,499/500,0.998,499/500,100,100,0.99,fps,0.15,100,66,,,,,,,,,,,,,,,,,
1282,20260404_084051,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_084051_np500_bank100_seed1282,experiments/20260404_084051_np500_bank100_seed1282/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,0,0,0,#,0,0,0,d,0,b,a,X,c,b,e,d,X","0,0,0,0,0,0,#,X,0,0,0,d,X,c,0,b,a,d,e,b",0,0,0,0,0.0,1.0,1.0,1.0,66,0.03,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,39,10,2,9,500/500,1.0,500/500,100,100,1.0,fps,0.15,100,66,,,,,,,,,,,,,,,,,
1283,20260404_084539,np500_bank100.json,np500_bank100,/home/shoudai/Py/28/configs/empirical/np500_bank100.json,experiments/20260404_084539_np500_bank100_seed1283,experiments/20260404_084539_np500_bank100_seed1283/summary.json,500,empirical,100,fps,0.15,1,"0,0,0,0,#,0,b,0,0,d,0,0,a,a,e,d,0,a,X,a","0,0,0,0,#,X,0,b,0,0,d,X,0,0,a,X,a,0,a,0,X,X",1,1,4,4,0.1,0.998,0.92,0.96,69,0.0,0.91,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np500_bank100,10,300,91/100,5000,9,91,empirical,100,39,10,1,9,43,11,5,10,499/500,0.998,499/500,100,100,0.96,fps,0.15,100,69,,,,,,,,,,,,,,,,,
1264,20260404_084804,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_084804_np1000_bank100_seed1264,experiments/20260404_084804_np1000_bank100_seed1264/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,0,0,0,c,0,0,a,b,X,0,a,a,X,X,X","0,0,0,#,X,0,0,0,0,c,X,X,0,0,a,X,b,0,a,a",0,0,0,0,0.0,1.0,1.0,1.0,62,0.02,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,4,9,39,10,4,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,62,,,,,,,,,,,,,,,,,
1265,20260404_085130,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_085130_np1000_bank100_seed1265,experiments/20260404_085130_np1000_bank100_seed1265/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,0,0,0,#,0,0,c,c,d,0,a,e,a,X,d,e","0,0,0,0,0,0,0,#,X,X,a,d,0,a,X,0,0,c,c,d",0,0,2,0,0.0,1.0,0.99,0.95,62,0.02,0.97,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,97/100,5000,3,97,empirical,100,39,10,1,9,39,10,3,9,1000/1000,1.0,1000/1000,100,100,0.95,fps,0.15,200,62,,,,,,,,,,,,,,,,,
1266,20260404_085615,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_085615_np1000_bank100_seed1266,experiments/20260404_085615_np1000_bank100_seed1266/summary.json,1000,empirical,100,fps,0.15,1,"0,0,#,0,b,0,b,0,a,0,0,d,0,e,0,d,0,e,a,X","0,0,#,0,b,0,b,X",-6,-6,0,-24,-0.6,1.0,0.91,0.92,71,0.0,0.87,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,87/100,5000,13,87,empirical,100,39,10,1,9,15,4,1,3,1000/1000,1.0,1000/1000,100,100,0.92,fps,0.15,200,71,,,,,,,,,,,,,,,,,
1267,20260404_085944,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_085944_np1000_bank100_seed1267,experiments/20260404_085944_np1000_bank100_seed1267/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,0,0,0,b,0,e,e,X,X,X,X,b,X","0,0,0,0,#,X,b,0,0,0,0,0,b,X,X,X,X,0,e,e",0,0,0,0,0.0,1.0,1.0,1.0,67,0.1,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,5,9,39,10,5,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,67,,,,,,,,,,,,,,,,,
1268,20260404_090747,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_090747_np1000_bank100_seed1268,experiments/20260404_090747_np1000_bank100_seed1268/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,#,0,0,0,e,0,e,b,0,b,X,0,e,d,a,c","0,0,0,0,#,a,0,0,0,e,0,e,b,0,b,0,X,0,X,X,0,e,d,c",2,2,2,8,0.2,0.989,1.0,1.0,71,0.02,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,47,12,3,11,989/1000,0.989,989/1000,100,100,1.0,fps,0.15,200,71,,,,,,,,,,,,,,,,,
1269,20260404_091252,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_091252_np1000_bank100_seed1269,experiments/20260404_091252_np1000_bank100_seed1269/summary.json,1000,empirical,100,fps,0.15,1,"0,0,#,0,0,a,0,d,0,0,0,a,c,X,c,0,a,0,a,X","0,0,#,0,0,a,0,a,0,a,X,0,d,0,0,0,a,X,c,c",0,0,0,0,0.0,1.0,1.0,1.0,61,0.41,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,2,9,39,10,2,9,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,61,,,,,,,,,,,,,,,,,
1270,20260404_091818,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_091818_np1000_bank100_seed1270,experiments/20260404_091818_np1000_bank100_seed1270/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,0,0,#,0,c,0,e,0,d,0,a,0,c,X,e,b,X","0,0,0,0,0,#,X,0,c,0,e,0,d,0,a,X,b,e",-1,-1,0,-4,-0.1,1.0,0.975,0.93,70,0.0,0.9,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,90/100,5000,10,90,empirical,100,39,10,2,9,35,9,2,8,1000/1000,1.0,1000/1000,100,100,0.93,fps,0.15,200,70,,,,,,,,,,,,,,,,,
1271,20260404_092145,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_092145_np1000_bank100_seed1271,experiments/20260404_092145_np1000_bank100_seed1271/summary.json,1000,empirical,100,fps,0.15,1,"0,0,0,#,0,0,a,0,0,e,0,0,a,c,a,0,e,a,c,X","0,0,0,#,X,0,0,a,0,0,e,X,0,a,X,c",-2,-2,2,-8,-0.2,1.0,0.84,0.83,69,0.0,0.83,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,83/100,5000,17,83,empirical,100,39,10,1,9,31,8,3,7,1000/1000,1.0,1000/1000,100,100,0.83,fps,0.15,200,69,,,,,,,,,,,,,,,,,
1272,20260404_092525,np1000_bank100.json,np1000_bank100,/home/shoudai/Py/28/configs/empirical/np1000_bank100.json,experiments/20260404_092525_np1000_bank100_seed1272,experiments/20260404_092525_np1000_bank100_seed1272/summary.json,1000,empirical,100,fps,0.15,1,"0,0,#,0,0,0,0,e,0,d,0,d,b,0,d,0,a,X,a,d","0,0,#,0,0,0,0,e,0,d,0,a,0,X,X,0,d,0,d,b,a,d",1,1,1,4,0.1,1.0,1.0,1.0,67,0.39,1.0,100,3,10,1234,5,2,100,0.05,best_model.pt,100,generated_empirical_np1000_bank100,10,300,100/100,5000,0,100,empirical,100,39,10,1,9,43,11,2,10,1000/1000,1.0,1000/1000,100,100,1.0,fps,0.15,200,67,,,,,,,,,,,,,,,,,
